ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDPCPO23N000005071,장소,공원,16491932,어린이공원,,,50705,지역근린공원,4777025024101290013,경상북도,영덕군,영덕읍,덕곡리,129-13,4777025024,4777025000,477704754106,도매샛길,21-5,129.371919,36.41210512,마바678254,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005072,장소,공원,16491933,어린이공원,,,50705,지역근린공원,3014011400103680000,대전광역시,중구,태평동,,368,3014011400,3014069000,301404295231,동서대로1207번길,53,127.3944035,36.32858429,다바905145,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005073,장소,공원,16491934,어린이공원,,,50705,지역근린공원,4127110400109760000,경기도,안산시 상록구,본오동,,976,4127110400,4127154000,,,,126.8579623,37.28300002,다사430206,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005074,장소,공원,16491935,어린이공원,,,50705,지역근린공원,5011010400104040000,제주특별자치도,제주시,이도이동,,404,5011010400,5011054000,,,,126.5407561,33.49749416,다다108010,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005075,장소,공원,16491936,어린이공원,,,50705,지역근린공원,4817012100103130001,경상남도,진주시,상평동,,313-1,4817012100,4817068000,,,,128.1243357,35.17304648,라라568865,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005076,장소,공원,16491939,어우름공원,,,50705,지역근린공원,4719012300100990002,경상북도,구미시,진평동,,99-2,4719012300,4719068000,,,,128.4307812,36.09225752,라마837887,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005077,장소,공원,16491940,어울공원,,,50705,지역근린공원,3114010500113730001,울산광역시,남구,달동,,1373-1,3114010500,3114056000,311404310139,도산로77번길,10,129.324549,35.53197854,마마654277,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005078,장소,공원,16491941,어울림공원,,,50705,지역근린공원,2653010200107130011,부산광역시,사상구,모라동,,713-11,2653010200,2653059100,,,,128.9840159,35.18402262,마라351886,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005079,장소,공원,16491943,어은어린이공원,,,50706,어린이놀이터,3020012300101080012,대전광역시,유성구,어은동,,108-12,3020012300,3020054000,,,,127.3556294,36.36261976,다바870183,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005080,장소,공원,16491945,여울공원,,,50705,지역근린공원,4719011600100630001,경상북도,구미시,상모동,,63-1,4719011600,4719064500,,,,128.3574526,36.08930766,라마771883,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005081,장소,공원,16491947,여태말어린이공원,,,50705,지역근린공원,3023011200101740000,대전광역시,대덕구,목상동,,174,3023011200,3023058000,302304304047,대덕대로1454번길,39,127.4108033,36.44639419,다바920276,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005082,장소,공원,16491948,역북1근린공원,,,50705,지역근린공원,4146110200107330000,경기도,용인시 처인구,역북동,,733,4146110200,4146152500,414614409150,금학로277번길,16,127.1961998,37.23879292,다사730155,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005083,장소,공원,16491950,역삼무궁화공원,,,50705,지역근린공원,1168010100108300023,서울특별시,강남구,역삼동,,830-23,1168010100,1168064000,116803122008,역삼로,117,127.0323182,37.49395206,다사586439,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005084,장소,공원,16491951,역삼장미공원,,,50705,지역근린공원,1168010100107800025,서울특별시,강남구,역삼동,,780-25,1168010100,1168065000,,,,127.0447409,37.49527754,다사597441,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005085,장소,공원,16491956,연기대첩비공원,,,50705,지역근린공원,3611036025102080005,세종특별자치시,,연서면,용암리,208-5,3611036025,3611036000,,,,127.2277451,36.59950029,다바756446,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005086,장소,공원,16491960,연산면민체육공원,,,50705,지역근린공원,4423036026106110000,충청남도,논산시,연산면,청동리,611,4423036026,4423036000,442303255005,관창로,181,127.197886,36.2148889,다바728020,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005087,장소,공원,16491961,연서어린이공원,,,50706,어린이놀이터,1141011700105190007,서울특별시,서대문구,연희동,,519-7,1141011700,1141061500,,,,126.9232682,37.57218002,다사490526,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005088,장소,공원,16491962,연서어린이공원,,,50705,지역근린공원,4121010200101850000,경기도,광명시,철산동,,185,4121010200,4121060000,412104361212,연서로12번길,3-8,126.8631579,37.48163439,다사436426,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005089,장소,공원,16491964,연수10호어린이공원,,,50705,지역근린공원,4313011800116650000,충청북도,충주시,연수동,,1665,4313011800,4313063000,431304514132,국원초5길,50,127.9449296,36.98171546,라바395871,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005090,장소,공원,16491965,연수1호어린이공원,,,50705,지역근린공원,4313011800111740000,충청북도,충주시,연수동,,1174,4313011800,4313063000,,,,127.932034,36.98306044,라바384872,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005091,장소,공원,16491966,연수5호어린이공원,,,50705,지역근린공원,4313011800113210000,충청북도,충주시,연수동,,1321,4313011800,4313063000,431304514145,금곡서1길,32,127.9422881,36.98792209,라바393878,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005092,장소,공원,16491967,연수7호어린이공원,,,50705,지역근린공원,4313011800115940000,충청북도,충주시,연수동,,1594,4313011800,4313063000,431304515009,연수동산로5길,26,127.9404779,36.98532619,라바392875,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005093,장소,공원,16491968,연수8호어린이공원,,,50706,어린이놀이터,4313011800116300000,충청북도,충주시,연수동,,1630,4313011800,4313063000,431304515008,연수동산로4길,49,127.94521,36.9833196,라바396873,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005094,장소,공원,16491970,연수9호어린이공원,,,50705,지역근린공원,4313011800116920000,충청북도,충주시,연수동,,1692,4313011800,4313063000,,,,127.9412904,36.98179566,라바392871,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005095,장소,공원,16491972,연암물레방아공원,,,50705,지역근린공원,4887036033200930003,경상남도,함양군,안의면,상원리,산93-3,4887036033,4887036000,,,,127.7845367,35.67125344,라마257417,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005096,장소,공원,16491975,연일근린공원,,,50705,지역근린공원,4711125323100090002,경상북도,포항시 남구,연일읍,동문리,9-2,4711125323,4711125300,471114709108,동문로53번길,8-17,129.3515122,35.9965561,마마668793,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005097,장소,공원,16491977,연제공원,,,50705,지역근린공원,4311325026106300000,충청북도,청주시 흥덕구,오송읍,연제리,630,4311325026,4311325000,,,,127.3222633,36.64167093,다바841493,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005098,장소,공원,16491984,연지공원,,,50705,지역근린공원,4887035021100560006,경상남도,함양군,지곡면,개평리,56-6,4887035021,4887035000,,,,127.7740424,35.56551631,라마248299,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005099,장소,공원,16491985,연촌어린이공원,,,50706,어린이놀이터,1135010200103220004,서울특별시,노원구,월계동,,322-4,1135010200,1135058000,,,,127.0627756,37.62842644,다사614588,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005100,장소,공원,16491986,연합어린이공원,,,50705,지역근린공원,4139010100104700002,경기도,시흥시,대야동,,470-2,4139010100,4139051000,,,,126.7888254,37.44466494,다사370386,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005101,장소,공원,16491987,연호공원,,,50705,지역근린공원,4793025023108200081,경상북도,울진군,울진읍,연지리,820-81,4793025023,4793025000,,,,129.4068402,36.99328716,마바696900,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005102,장소,공원,16491988,연화동소공원,,,50705,지역근린공원,4684025327114440001,전라남도,무안군,일로읍,용산리,1444-1,4684025327,4684025300,,,,126.5029069,34.85197296,다라088512,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005103,장소,공원,16491989,연희어린이공원,,,50706,어린이놀이터,1141011700104460182,서울특별시,서대문구,연희동,,446-182,1141011700,1141061500,,,,126.921519,37.56771666,다사489521,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005104,장소,공원,16491991,열가재소공원,,,50705,지역근린공원,4678037024106910000,전라남도,보성군,조성면,신월리,691,4678037024,4678037000,,,,127.2654544,34.82807232,다라785481,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005105,장소,공원,16491992,열린어린이공원,,,50706,어린이놀이터,4115010400107580002,경기도,의정부시,신곡동,,758-2,4115010400,4115056800,,,,127.0686506,37.74962394,다사620723,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005106,장소,공원,16491994,열우물놀이공원,,,50705,지역근린공원,2823710200102800000,인천광역시,부평구,십정동,,280,2823710200,2823768000,282374262568,열우물로101번길,13-2,126.6957677,37.47502933,다사288420,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005107,장소,공원,16491995,염곡어린이공원,,,50705,지역근린공원,1165011000101430009,서울특별시,서초구,염곡동,,143-9,1165011000,1165066000,,,,127.0543839,37.4631517,다사605405,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005108,장소,공원,16492010,영모재공원,,,50705,지역근린공원,4139011800106170000,경기도,시흥시,능곡동,,617,4139011800,4139064000,413904397687,능골길,26,126.8177339,37.36979113,다사395302,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005109,장소,공원,16492014,영신공원,,,50705,지역근린공원,2824510300200020000,인천광역시,계양구,작전동,,산2,2824510300,2824562200,,,,126.7203661,37.53405613,다사311485,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005110,장소,공원,16492016,영천제3어린이공원,,,50705,지역근린공원,4315011000108880000,충청북도,제천시,영천동,,888,4315011000,4315054700,,,,128.2001831,37.13021961,라사621037,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005111,장소,공원,16492017,영해공원,,,50705,지역근린공원,4684037022110930000,전라남도,무안군,운남면,동암리,1093,4684037022,4684037000,468404688276,영해촌길,85,126.3688168,34.92352929,나라966593,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005112,장소,공원,16492022,예산동학농민혁명기념공원,,,50705,지역근린공원,4481025028102880009,충청남도,예산군,예산읍,관작리,288-9,4481025028,4481025000,,,,126.8425003,36.71538094,다바412576,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005113,장소,공원,16492024,예산어린이공원,,,50705,지역근린공원,4784025028107910004,경상북도,성주군,성주읍,예산리,791-4,4784025028,4784025000,,,,128.2900205,35.92179262,라마712697,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005114,장소,공원,16492025,예술어린이공원,,,50705,지역근린공원,1165010800114550004,서울특별시,서초구,서초동,,1455-4,1165010800,1165053000,116504163071,남부순환로323길,44-15,127.0146921,37.48322337,다사570427,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005115,장소,공원,16492026,예슬어린이공원,,,50705,지역근린공원,2771025026100950000,대구광역시,달성군,화원읍,본리리,95,2771025026,2771025000,,,,128.5084418,35.80139536,라마911565,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005116,장소,공원,16492027,예정어린이공원,,,50706,어린이놀이터,3017011000100160001,대전광역시,서구,내동,,16-1,3017011000,3017057500,301704298293,동서대로1047번길,16,127.3785191,36.33155809,다바890149,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005117,장소,공원,16492029,옛동산어린이공원,,,50705,지역근린공원,1171011100101210000,서울특별시,송파구,방이동,,121,1171011100,1171056200,,,,127.1158514,37.50956284,다사660456,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005118,장소,공원,16492031,오구어린이공원,,,50705,지역근린공원,1147010100108880001,서울특별시,양천구,신정동,,888-1,1147010100,1147065000,,,,126.8619266,37.5273195,다사436477,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005119,장소,공원,16492033,오누이공원,,,50705,지역근린공원,4782025340102760057,경상북도,청도군,청도읍,내호리,276-57,4782025340,4782025300,478203000226,청매로,78,128.7722237,35.5695945,마마152311,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005120,장소,공원,16492035,오동어린이공원,,,50705,지역근린공원,4115010600107060001,경기도,의정부시,민락동,,706-1,4115010600,4115057600,,,,127.0911763,37.74071434,다사639713,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005121,장소,공원,16492037,오동제어린이공원,,,50705,지역근린공원,4511311400109100004,전라북도,전주시 덕진구,우아동2가,,910-4,4511311400,4511361200,,,,127.1704835,35.82875527,다마702591,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005122,장소,공원,16492038,오뚜기어린이공원,,,50705,지역근린공원,2723012400109390000,대구광역시,북구,동천동,,939,2723012400,2723078000,272304235139,대천로18길,8,128.5578372,35.93611176,라마954715,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005123,장소,공원,16492039,오류공원,,,50705,지역근린공원,3014011300101850001,대전광역시,중구,오류동,,185-1,3014011300,3014067000,301404295014,계룡로816번길,42-11,127.4040395,36.32688291,다바913143,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005124,장소,공원,16492040,오리어린이공원,,,50706,어린이놀이터,4121010400109460000,경기도,광명시,소하동,,946,4121010400,4121065000,412104361218,영당로21번길,9,126.8760679,37.43409142,다사448373,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005125,장소,공원,16492042,오목천어린이공원,,,50706,어린이놀이터,4111312900109450000,경기도,수원시 권선구,오목천동,,945,4111312900,4111355000,,,,126.9636561,37.2421697,다사524160,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005126,장소,공원,16492045,오미광복운동기념공원,,,50705,지역근린공원,4717025036103580000,경상북도,안동시,풍산읍,오미리,358,4717025036,4717025000,,,,128.5197707,36.59780073,라바912449,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005127,장소,공원,16492047,오봉공원,,,50705,지역근린공원,4713035022102820000,경상북도,경주시,서면,아화리,282,4713035022,4713035000,471303305071,내서로,461,129.0520661,35.89238716,마마400673,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005128,장소,공원,16492048,오봉산어린이공원,,,50705,지역근린공원,1171010500101620000,서울특별시,송파구,석촌동,,162,1171010500,1171060000,117104169245,석촌호수로20길,13,127.102578,37.50625564,다사648452,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005129,장소,공원,16492050,오산세마공원,,,50705,지역근린공원,4137011200106670005,경기도,오산시,양산동,,667-5,4137011200,4137055000,,,,127.0319293,37.19587158,다사584108,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005130,장소,공원,16492054,오성산공원,,,50705,지역근린공원,4513037025201860001,전라북도,군산시,성산면,여방리,산186-1,4513037025,4513037000,,,,126.7844545,36.01318979,다마355798,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005131,장소,공원,16492055,오양공원,,,50705,지역근린공원,4719011700104440005,경상북도,구미시,임은동,,444-5,4719011700,4719066000,,,,128.3596594,36.08876976,라마773883,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005132,장소,공원,16492057,오일도시공원,,,50705,지역근린공원,4776025023103760000,경상북도,영양군,영양읍,감천리,376,4776025023,4776025000,,,,129.0900685,36.63249067,마바421494,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005133,장소,공원,16492060,오좌어린이공원,,,50705,지역근린공원,4122011100104730000,경기도,평택시,독곡동,,473,4122011100,4122056000,412202012013,경기대로,1576,127.0635913,37.08432486,다바612985,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005134,장소,공원,16492062,옥계솟대공원,,,50705,지역근린공원,4777033042200110002,경상북도,영덕군,달산면,옥계리,산11-2,4777033042,4777033000,,,,129.2592745,36.32981517,마바579161,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005135,장소,공원,16492063,옥류공원,,,50705,지역근린공원,3117010700201470001,울산광역시,동구,동부동,,산147-1,3117010700,3117058000,311704313012,남목11길,5,129.4257633,35.54408902,마마745292,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005136,장소,공원,16492064,옥암근린공원,,,50705,지역근린공원,4611016400109810000,전라남도,목포시,옥암동,,981,4611016400,4611079000,461104643734,통일대로119번길,61,126.4333675,34.80729963,다라024463,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005137,장소,공원,16492065,옥원소공원,,,50705,지역근린공원,5123025325100370002,강원특별자치도,삼척시,원덕읍,옥원리,37-2,5123025325,5123025300,,,,129.3298971,37.18959556,마사624116,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005138,장소,공원,16492067,온누리어린이공원,,,50705,지역근린공원,4111710700105230001,경기도,수원시 영통구,망포동,,523-1,4111710700,4111759300,,,,127.0594361,37.23881361,다사609156,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005139,장소,공원,16492068,온덕공원,,,50705,지역근린공원,3171025032113010006,울산광역시,울주군,온산읍,덕신리,1301-6,3171025032,3171025000,317104319758,온덕4길,14,129.3116669,35.43544517,마마644170,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005140,장소,공원,16492070,온천공원,,,50705,지역근린공원,2626010800103870010,부산광역시,동래구,온천동,,387-10,2626010800,2626056000,,,,129.07223,35.2143772,마라430921,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005141,장소,공원,16492076,옹기공원,,,50705,지역근린공원,3114010500114070001,울산광역시,남구,달동,,1407-1,3114010500,3114056000,,,,129.3173945,35.53347214,마마647279,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005142,장소,공원,16492077,옹달샘어린이공원,,,50705,지역근린공원,4111710100102090025,경기도,수원시 영통구,매탄동,,209-25,4111710100,4111754000,,,,127.0471036,37.26569406,다사598186,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000005143,장소,공원,16492078,와란동네체육공원,,,50705,지역근린공원,4792032025104900001,경상북도,봉화군,봉성면,동양리,490-1,4792032025,4792032000,,,,128.7906505,36.91638397,마바149805,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
